,customer_number,offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance
10736,10737,No,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,1093.0,854.0,447.0,1664.0,1407.0
10737,10738,Yes,Air Miles,Postcard,Low,1,Yes,Low,3,1,1,Yes,260.25,36.0,314.0,353.0,338.0
10738,10739,No,Points,Letter,Low,1,No,Low,3,1,4,No,1233.75,1801.0,1115.0,983.0,1036.0
10739,10740,No,Air Miles,Letter,Medium,1,No,Low,1,1,2,Yes,1150.5,507.0,1136.0,1647.0,1312.0
10740,10741,No,Cash Back,Postcard,High,1,No,Medium,1,1,2,Yes,785.25,724.0,677.0,864.0,876.0
10741,10742,No,Points,Letter,Medium,1,No,High,2,1,5,Yes,828.25,940.0,688.0,857.0,828.0
10742,10743,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,6,No,1053.0,1880.0,1103.0,900.0,329.0
10743,10744,No,Air Miles,Letter,Low,1,No,Low,1,1,4,No,1020.0,1526.0,968.0,834.0,752.0
10744,10745,No,Points,Postcard,High,1,Yes,Low,2,1,3,Yes,1093.5,198.0,1525.0,1947.0,704.0
10745,10746,No,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,965.75,1221.0,1325.0,1195.0,122.0
10746,10747,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,4,No,1112.75,924.0,939.0,1325.0,1263.0
10747,10748,No,Points,Postcard,High,1,Yes,High,3,1,4,Yes,1003.75,1796.0,1134.0,974.0,111.0
10748,10749,No,Cash Back,Letter,Medium,2,No,Medium,2,1,2,Yes,1836.25,1980.0,1833.0,1751.0,1781.0
10749,10750,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,210.0,33.0,222.0,441.0,144.0
10750,10751,No,Air Miles,Postcard,Medium,1,No,Low,1,1,2,No,1001.25,764.0,962.0,1487.0,792.0
10751,10752,No,Cash Back,Letter,Medium,2,No,Medium,1,1,5,No,1155.25,1007.0,1365.0,1027.0,1222.0
10752,10753,No,Points,Postcard,Low,1,No,Medium,1,1,3,Yes,305.5,268.0,451.0,195.0,308.0
10753,10754,No,Points,Letter,High,2,No,Medium,4,1,2,Yes,1344.0,79.0,1571.0,1882.0,1844.0
10754,10755,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,1396.0,921.0,1524.0,1953.0,1186.0
10755,10756,No,Cash Back,Postcard,Medium,1,No,Medium,3,2,5,No,1206.0,370.0,1161.0,1735.0,1558.0
10756,10757,No,Cash Back,Postcard,Medium,1,Yes,High,2,2,5,No,1228.75,716.0,1784.0,1480.0,935.0
10757,10758,No,Points,Letter,Low,1,No,Medium,1,1,3,No,878.5,1611.0,1111.0,523.0,269.0
10758,10759,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,1058.25,788.0,921.0,2012.0,512.0
10759,10760,No,Cash Back,Letter,Medium,2,Yes,Medium,1,2,5,No,941.75,6.0,1218.0,2023.0,520.0
10760,10761,No,Points,Postcard,High,1,No,High,3,1,2,Yes,933.0,1920.0,1135.0,604.0,73.0
10761,10762,No,Points,Letter,Low,1,No,High,3,1,2,No,954.25,1899.0,813.0,659.0,446.0
10762,10763,Yes,Air Miles,Postcard,Low,2,No,Low,2,1,4,No,1082.0,48.0,1792.0,1201.0,1287.0
10763,10764,Yes,Air Miles,Postcard,Low,1,No,Low,3,1,3,Yes,1305.5,645.0,1675.0,2159.0,743.0
10764,10765,No,Cash Back,Letter,Medium,3,No,High,2,1,2,Yes,1000.0,1527.0,1008.0,1336.0,129.0
10765,10766,No,Air Miles,Letter,Medium,1,No,High,1,1,5,Yes,835.75,703.0,843.0,806.0,991.0
10766,10767,No,Cash Back,Postcard,Medium,1,No,High,3,1,4,Yes,700.5,728.0,538.0,656.0,880.0
10767,10768,No,Air Miles,Postcard,High,1,No,Low,3,1,2,No,1088.75,890.0,850.0,1270.0,1345.0
10768,10769,No,Air Miles,Postcard,Low,1,No,High,2,2,3,Yes,1511.0,1107.0,1633.0,1630.0,1674.0
10769,10770,No,Air Miles,Postcard,Medium,1,No,Low,3,1,3,Yes,895.5,1612.0,1157.0,611.0,202.0
10770,10771,No,Air Miles,Letter,Low,1,Yes,Medium,1,1,4,Yes,1173.25,2126.0,833.0,997.0,737.0
10771,10772,No,Air Miles,Letter,Medium,1,No,High,2,1,4,Yes,251.5,168.0,447.0,248.0,143.0
10772,10773,No,Cash Back,Postcard,Medium,1,Yes,Low,1,1,4,Yes,925.25,225.0,846.0,2024.0,606.0
10773,10774,No,Cash Back,Letter,Low,1,No,Low,1,1,4,No,311.75,388.0,64.0,307.0,488.0
10774,10775,Yes,Points,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,172.0,116.0,313.0,141.0,118.0
10775,10776,No,Cash Back,Letter,High,1,No,Low,3,1,2,No,1068.5,754.0,1539.0,1357.0,624.0
10776,10777,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,800.5,129.0,618.0,1902.0,553.0
10777,10778,No,Points,Letter,Low,1,No,Low,1,1,1,Yes,1201.25,905.0,840.0,1950.0,1110.0
10778,10779,No,Cash Back,Letter,Medium,1,No,Medium,2,2,3,Yes,1157.0,923.0,677.0,910.0,2118.0
10779,10780,No,Air Miles,Postcard,Low,1,No,High,2,1,1,Yes,1176.5,1287.0,1406.0,1359.0,654.0
10780,10781,No,Points,Letter,Medium,1,Yes,High,2,1,4,Yes,1136.75,669.0,1093.0,1549.0,1236.0
10781,10782,No,Points,Letter,Medium,1,Yes,High,2,1,6,No,175.75,194.0,14.0,483.0,12.0
10782,10783,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,748.75,595.0,622.0,857.0,921.0
10783,10784,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,1016.25,1634.0,1203.0,896.0,332.0
10784,10785,Yes,Air Miles,Postcard,Low,1,No,Medium,3,2,3,Yes,978.5,173.0,1376.0,1455.0,910.0
10785,10786,No,Air Miles,Postcard,High,1,No,High,1,1,5,No,246.0,196.0,251.0,297.0,240.0
10786,10787,No,Points,Letter,Medium,1,No,Medium,2,2,4,Yes,816.25,866.0,863.0,721.0,815.0
10787,10788,No,Points,Letter,High,1,No,Low,2,1,2,No,1122.75,69.0,1300.0,1959.0,1163.0
10788,10789,No,Air Miles,Letter,High,1,Yes,Low,2,1,2,No,1282.25,559.0,1784.0,1912.0,874.0
10789,10790,No,Points,Postcard,Medium,1,No,High,1,1,5,No,963.25,798.0,883.0,1399.0,773.0
10790,10791,No,Cash Back,Letter,Low,1,No,High,2,1,3,No,980.25,1755.0,1396.0,765.0,5.0
10791,10792,No,Air Miles,Postcard,Medium,1,No,Medium,3,1,3,Yes,778.25,783.0,551.0,959.0,820.0
10792,10793,No,Air Miles,Letter,Medium,1,Yes,High,2,1,2,No,1072.5,546.0,1228.0,1617.0,899.0
10793,10794,No,Air Miles,Postcard,High,1,No,Low,3,1,3,No,370.0,343.0,466.0,184.0,487.0
10794,10795,No,Points,Postcard,Medium,1,No,Low,2,2,6,Yes,1126.25,741.0,1442.0,1564.0,758.0
10795,10796,No,Points,Letter,Medium,1,No,High,1,2,2,Yes,701.25,632.0,876.0,621.0,676.0
10796,10797,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,5,Yes,1004.75,88.0,1011.0,2020.0,900.0
10797,10798,No,Cash Back,Postcard,High,1,No,Medium,1,1,3,Yes,989.25,1649.0,1256.0,935.0,117.0
10798,10799,No,Cash Back,Postcard,Low,2,No,High,2,1,2,Yes,1199.5,1649.0,1517.0,1186.0,446.0
10799,10800,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,1141.0,367.0,908.0,2132.0,1157.0
10800,10801,No,Points,Postcard,Medium,2,Yes,Medium,2,1,4,No,1159.0,371.0,1377.0,1427.0,1461.0
10801,10802,No,Air Miles,Postcard,High,1,No,High,2,1,5,Yes,790.25,654.0,824.0,737.0,946.0
10802,10803,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,1092.75,176.0,1208.0,1801.0,1186.0
10803,10804,Yes,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,1346.75,2171.0,1680.0,512.0,1024.0
10804,10805,No,Air Miles,Letter,Low,2,No,Low,3,1,2,Yes,1036.75,958.0,926.0,1454.0,809.0
10805,10806,No,Air Miles,Letter,Low,3,No,Medium,1,1,5,No,615.75,652.0,501.0,567.0,743.0
10806,10807,No,Points,Letter,Low,1,No,High,1,1,3,Yes,1191.25,2000.0,1554.0,554.0,657.0
10807,10808,No,Cash Back,Letter,Medium,1,No,Medium,1,2,4,No,1132.5,1710.0,1242.0,542.0,1036.0
10808,10809,No,Air Miles,Postcard,Medium,2,No,Medium,1,1,6,Yes,782.75,968.0,780.0,802.0,581.0
10809,10810,No,Cash Back,Postcard,High,1,No,Low,3,1,5,No,1065.25,801.0,1648.0,1302.0,510.0
10810,10811,No,Cash Back,Postcard,Medium,2,No,High,2,2,3,Yes,1340.25,773.0,1641.0,1581.0,1366.0
10811,10812,No,Cash Back,Postcard,Medium,1,No,High,2,1,1,Yes,1212.25,403.0,1278.0,2221.0,947.0
10812,10813,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,1118.25,942.0,630.0,1519.0,1382.0
10813,10814,No,Cash Back,Letter,Medium,2,No,Medium,1,1,2,Yes,1371.25,741.0,1623.0,1234.0,1887.0
10814,10815,No,Air Miles,Postcard,Low,1,Yes,High,1,2,5,Yes,973.75,1400.0,1088.0,1255.0,152.0
10815,10816,No,Points,Letter,High,2,No,High,1,1,4,No,760.75,445.0,632.0,1225.0,741.0
10816,10817,Yes,Cash Back,Letter,Low,1,No,Low,3,1,5,Yes,260.0,182.0,327.0,87.0,444.0
10817,10818,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,Yes,1027.5,1308.0,1789.0,621.0,392.0
10818,10819,No,Air Miles,Postcard,Low,1,No,High,2,1,2,Yes,1093.0,734.0,1132.0,1985.0,521.0
10819,10820,No,Points,Letter,Medium,1,Yes,High,1,1,1,Yes,748.75,689.0,856.0,601.0,849.0
10820,10821,No,Air Miles,Postcard,Medium,1,No,Medium,4,1,5,No,272.5,427.0,182.0,257.0,224.0
10821,10822,No,Air Miles,Letter,Low,2,No,High,1,1,4,No,826.0,693.0,863.0,904.0,844.0
10822,10823,No,Points,Letter,Medium,1,Yes,Low,3,1,2,No,926.25,1531.0,1333.0,664.0,177.0
10823,10824,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,Yes,938.0,516.0,720.0,1181.0,1335.0
10824,10825,No,Cash Back,Postcard,Medium,1,No,Low,1,1,4,Yes,806.25,858.0,855.0,966.0,546.0
10825,10826,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,774.25,1365.0,852.0,733.0,147.0
10826,10827,No,Cash Back,Postcard,Medium,2,No,Medium,2,1,6,Yes,787.25,929.0,839.0,795.0,586.0
10827,10828,No,Points,Letter,Medium,1,No,Medium,3,1,4,Yes,1276.5,1337.0,429.0,1915.0,1425.0
10828,10829,No,Air Miles,Letter,High,1,Yes,Medium,2,1,6,Yes,889.75,959.0,681.0,972.0,947.0
10829,10830,No,Cash Back,Postcard,High,1,No,Low,1,1,4,Yes,174.25,0.0,465.0,23.0,209.0
10830,10831,No,Cash Back,Postcard,High,1,No,Low,2,1,2,Yes,890.5,999.0,961.0,806.0,796.0
10831,10832,No,Cash Back,Postcard,Medium,1,Yes,High,3,1,4,Yes,1696.5,1737.0,1792.0,1680.0,1577.0
10832,10833,No,Cash Back,Postcard,Medium,1,No,Medium,1,2,3,Yes,283.25,242.0,207.0,271.0,413.0
10833,10834,No,Points,Postcard,Medium,1,Yes,High,1,1,2,Yes,1182.5,1640.0,1578.0,900.0,612.0
10834,10835,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,771.75,760.0,576.0,896.0,855.0
10835,10836,No,Points,Letter,Medium,1,Yes,High,2,1,3,Yes,967.75,1883.0,1128.0,855.0,5.0
10836,10837,No,Air Miles,Letter,Low,2,No,Low,1,3,4,No,1441.5,1272.0,1480.0,1814.0,1200.0
10837,10838,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,292.75,238.0,443.0,261.0,229.0
10838,10839,No,Points,Postcard,Low,1,No,High,2,1,4,No,1276.0,1397.0,985.0,2163.0,559.0
10839,10840,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,955.25,59.0,629.0,1226.0,1907.0
10840,10841,No,Points,Postcard,Medium,2,No,Low,3,1,4,No,1348.75,983.0,1315.0,1298.0,1799.0
10841,10842,No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,No,788.75,37.0,1124.0,1302.0,692.0
10842,10843,No,Air Miles,Postcard,Low,1,No,Medium,1,1,2,Yes,877.0,1633.0,1248.0,510.0,117.0
10843,10844,No,Air Miles,Letter,Low,1,No,Medium,1,1,2,No,1121.75,26.0,1232.0,1767.0,1462.0
10844,10845,No,Cash Back,Letter,Medium,1,No,Low,3,3,2,Yes,1437.0,455.0,1620.0,1955.0,1718.0
10845,10846,No,Air Miles,Letter,High,1,No,Low,2,1,4,Yes,1282.5,102.0,1327.0,1655.0,2046.0
10846,10847,No,Cash Back,Postcard,Low,2,No,High,2,2,3,Yes,950.75,1804.0,1108.0,809.0,82.0
10847,10848,No,Air Miles,Letter,Low,1,No,High,1,1,4,No,1100.0,1207.0,737.0,1238.0,1218.0
10848,10849,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,130.0,2.0,158.0,100.0,260.0
10849,10850,No,Cash Back,Postcard,Medium,1,No,Medium,2,2,4,Yes,919.0,157.0,736.0,1452.0,1331.0
10850,10851,No,Points,Postcard,Medium,2,No,Low,2,2,2,Yes,1281.75,739.0,1564.0,1594.0,1230.0
10851,10852,No,Cash Back,Postcard,Low,2,No,Medium,2,1,5,No,1028.75,147.0,459.0,1707.0,1802.0
10852,10853,No,Points,Letter,Medium,2,No,Low,1,1,6,Yes,1006.75,684.0,903.0,1311.0,1129.0
10853,10854,No,Points,Postcard,Low,1,No,Medium,3,1,2,No,274.0,370.0,391.0,10.0,325.0
10854,10855,No,Air Miles,Letter,Medium,1,No,High,1,1,3,No,919.75,1850.0,1120.0,700.0,9.0
10855,10856,No,Points,Letter,Low,2,Yes,Medium,1,1,2,Yes,1740.5,1722.0,1740.0,1875.0,1625.0
10856,10857,No,Cash Back,Letter,Medium,1,No,Low,2,1,3,Yes,903.75,1569.0,1159.0,868.0,19.0
10857,10858,No,Air Miles,Letter,High,1,Yes,High,3,1,5,Yes,944.0,1625.0,1389.0,603.0,159.0
10858,10859,No,Points,Postcard,Low,1,No,High,1,1,4,Yes,896.25,1615.0,1197.0,597.0,176.0
10859,10860,No,Cash Back,Postcard,Medium,2,Yes,Medium,2,1,2,Yes,1253.0,1442.0,1500.0,1666.0,404.0
10860,10861,No,Points,Letter,Medium,1,Yes,Low,1,2,4,Yes,,,,,
10861,10862,No,Cash Back,Postcard,High,1,No,Low,1,2,4,Yes,1404.5,1326.0,1361.0,1669.0,1262.0
10862,10863,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,1216.0,1414.0,1739.0,721.0,990.0
10863,10864,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,1155.5,834.0,935.0,1771.0,1082.0
10864,10865,No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,Yes,823.5,48.0,1153.0,1280.0,813.0
10865,10866,No,Points,Letter,High,1,No,High,2,1,2,Yes,655.0,651.0,579.0,737.0,653.0
10866,10867,No,Cash Back,Postcard,High,1,No,Low,2,1,3,Yes,1070.75,1131.0,1026.0,1309.0,817.0
10867,10868,No,Cash Back,Letter,Low,1,No,High,1,1,4,No,888.0,387.0,750.0,801.0,1614.0
10868,10869,No,Cash Back,Letter,Medium,1,Yes,Low,2,1,5,Yes,1072.5,2120.0,919.0,789.0,462.0
10869,10870,No,Cash Back,Postcard,Low,1,Yes,Medium,2,2,2,Yes,1053.5,1884.0,1226.0,566.0,538.0
10870,10871,No,Air Miles,Letter,Medium,1,No,High,2,1,4,Yes,908.0,117.0,1753.0,823.0,939.0
10871,10872,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,998.5,1831.0,1286.0,866.0,11.0
10872,10873,No,Points,Letter,Low,2,No,High,1,2,6,Yes,1111.75,1858.0,1182.0,997.0,410.0
10873,10874,Yes,Points,Postcard,High,2,No,Low,1,2,2,Yes,396.25,360.0,434.0,468.0,323.0
10874,10875,No,Points,Postcard,Medium,1,No,High,2,1,3,No,385.0,302.0,418.0,340.0,480.0
10875,10876,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,1329.75,521.0,1872.0,2100.0,826.0
10876,10877,No,Points,Letter,High,2,No,High,1,1,3,Yes,699.25,584.0,749.0,942.0,522.0
10877,10878,No,Cash Back,Postcard,High,1,No,Medium,2,1,6,No,1187.0,953.0,1148.0,1060.0,1587.0
10878,10879,No,Air Miles,Postcard,Low,1,No,High,2,1,3,Yes,942.5,819.0,634.0,1601.0,716.0
10879,10880,No,Points,Postcard,High,2,No,Low,3,2,2,Yes,1434.25,1827.0,1687.0,1313.0,910.0
10880,10881,No,Points,Letter,Low,1,No,Medium,1,1,2,Yes,1168.25,1883.0,1658.0,982.0,150.0
10881,10882,Yes,Points,Postcard,High,2,No,Low,2,1,5,Yes,370.0,365.0,306.0,320.0,489.0
10882,10883,No,Cash Back,Letter,High,1,No,Medium,2,1,3,No,761.0,927.0,815.0,579.0,723.0
10883,10884,No,Air Miles,Letter,Medium,1,No,Medium,3,1,1,Yes,827.75,522.0,879.0,967.0,943.0
10884,10885,No,Cash Back,Letter,Medium,2,No,Medium,2,1,4,Yes,324.5,383.0,487.0,70.0,358.0
10885,10886,No,Cash Back,Postcard,Medium,2,No,Medium,1,1,3,Yes,1064.0,1270.0,1420.0,1174.0,392.0
10886,10887,No,Air Miles,Letter,Low,2,Yes,High,2,1,6,Yes,954.75,1443.0,950.0,1199.0,227.0
10887,10888,No,Cash Back,Letter,Low,2,No,High,2,2,3,Yes,1255.75,1652.0,1521.0,1386.0,464.0
10888,10889,No,Points,Letter,Medium,1,No,Low,1,2,6,Yes,170.5,455.0,35.0,5.0,187.0
10889,10890,No,Points,Letter,Low,1,No,High,3,1,3,No,899.0,2029.0,1032.0,428.0,107.0
10890,10891,No,Cash Back,Letter,Low,2,No,High,2,1,4,Yes,186.25,128.0,177.0,99.0,341.0
10891,10892,No,Cash Back,Letter,High,1,No,High,3,1,2,No,943.25,1694.0,1132.0,779.0,168.0
10892,10893,No,Cash Back,Postcard,Medium,2,No,High,2,1,4,No,660.25,751.0,598.0,597.0,695.0
10893,10894,No,Points,Postcard,Medium,2,No,Medium,2,1,3,Yes,1196.0,881.0,1232.0,1204.0,1467.0
10894,10895,No,Cash Back,Letter,Medium,1,No,Medium,1,2,5,Yes,959.75,56.0,1277.0,1605.0,901.0
10895,10896,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,Yes,1210.25,1020.0,1420.0,1819.0,582.0
10896,10897,No,Points,Postcard,Medium,2,No,Low,2,1,3,Yes,1065.0,1865.0,1092.0,855.0,448.0
10897,10898,No,Air Miles,Postcard,Medium,2,Yes,High,2,1,4,No,1224.5,402.0,1371.0,1441.0,1684.0
10898,10899,No,Air Miles,Letter,Low,2,No,High,1,1,4,No,868.25,296.0,961.0,1201.0,1015.0
10899,10900,No,Air Miles,Letter,Medium,1,No,High,2,1,2,No,1101.5,1699.0,1121.0,1358.0,228.0
10900,10901,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,1686.25,1783.0,1853.0,1524.0,1585.0
10901,10902,No,Cash Back,Letter,Low,1,No,Medium,2,1,3,Yes,886.75,945.0,665.0,947.0,990.0
10902,10903,No,Air Miles,Postcard,Medium,1,No,Low,3,2,2,Yes,983.25,370.0,1600.0,1202.0,761.0
10903,10904,No,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,804.75,1284.0,1390.0,483.0,62.0
10904,10905,No,Cash Back,Letter,Medium,1,No,Low,3,1,4,Yes,1228.5,896.0,1181.0,1729.0,1108.0
10905,10906,No,Air Miles,Letter,Low,2,No,High,2,1,2,Yes,1044.25,194.0,1207.0,1896.0,880.0
10906,10907,No,Air Miles,Letter,Medium,1,No,High,2,1,5,Yes,1119.25,1966.0,1521.0,807.0,183.0
10907,10908,No,Points,Letter,Medium,2,No,Medium,2,1,5,Yes,1164.75,702.0,713.0,1799.0,1445.0
10908,10909,No,Points,Postcard,High,1,No,Medium,1,1,2,No,1790.75,1929.0,1998.0,1588.0,1648.0
10909,10910,No,Air Miles,Letter,High,1,No,High,1,1,2,Yes,1097.5,817.0,616.0,1483.0,1474.0
10910,10911,No,Air Miles,Letter,Medium,1,No,Medium,1,2,4,Yes,1120.25,458.0,1280.0,982.0,1761.0
10911,10912,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,5,No,1085.75,411.0,508.0,1534.0,1890.0
10912,10913,No,Points,Postcard,Medium,1,No,High,3,1,3,Yes,1361.25,1473.0,704.0,1658.0,1610.0
10913,10914,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,No,1326.0,1092.0,1496.0,1469.0,1247.0
10914,10915,No,Points,Letter,Medium,1,Yes,Medium,2,1,2,Yes,1258.5,1045.0,986.0,1707.0,1296.0
10915,10916,No,Air Miles,Postcard,Low,1,No,High,1,1,3,Yes,860.25,1554.0,926.0,585.0,376.0
10916,10917,No,Air Miles,Postcard,Low,1,No,Low,3,1,2,Yes,773.75,44.0,1198.0,1296.0,557.0
10917,10918,No,Air Miles,Letter,Medium,1,No,Medium,2,1,5,Yes,1090.25,418.0,1358.0,872.0,1713.0
10918,10919,No,Cash Back,Letter,Low,1,No,Medium,3,1,3,No,1579.25,1617.0,1522.0,1633.0,1545.0
10919,10920,No,Points,Postcard,High,1,No,Medium,2,3,4,No,902.5,390.0,1455.0,908.0,857.0
10920,10921,No,Air Miles,Postcard,Low,1,No,Medium,2,1,4,Yes,857.25,505.0,943.0,988.0,993.0
10921,10922,No,Air Miles,Letter,High,1,Yes,Medium,1,1,6,No,709.75,839.0,582.0,526.0,892.0
10922,10923,No,Air Miles,Letter,Medium,1,No,High,2,1,3,No,1273.0,1295.0,1334.0,1737.0,726.0
10923,10924,No,Air Miles,Letter,Low,1,No,Low,2,1,3,No,785.0,519.0,879.0,877.0,865.0
10924,10925,No,Air Miles,Postcard,Low,2,No,Low,1,1,3,Yes,1168.25,702.0,1368.0,1001.0,1602.0
10925,10926,No,Cash Back,Letter,Medium,1,No,Low,3,1,5,No,629.75,547.0,836.0,624.0,512.0
10926,10927,No,Cash Back,Postcard,Medium,1,No,High,1,1,3,Yes,1027.0,1829.0,1388.0,656.0,235.0
10927,10928,No,Air Miles,Postcard,High,1,No,Low,2,1,2,No,733.0,139.0,855.0,1248.0,690.0
10928,10929,No,Points,Postcard,Medium,1,No,Medium,1,1,5,No,1258.5,921.0,1362.0,1922.0,829.0
10929,10930,No,Air Miles,Letter,Medium,1,Yes,High,3,1,3,Yes,1103.0,2105.0,1227.0,818.0,262.0
10930,10931,No,Air Miles,Letter,Low,1,No,High,1,1,5,Yes,744.75,712.0,695.0,742.0,830.0
10931,10932,No,Points,Letter,Medium,2,No,Low,1,1,4,Yes,188.0,334.0,64.0,295.0,59.0
10932,10933,No,Cash Back,Letter,High,1,Yes,Low,1,2,3,Yes,1000.0,322.0,541.0,1132.0,2005.0
10933,10934,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,1110.25,268.0,1381.0,1679.0,1113.0
10934,10935,No,Cash Back,Letter,Medium,2,No,Low,1,1,3,Yes,248.25,284.0,340.0,96.0,273.0
10935,10936,No,Cash Back,Postcard,Low,1,No,Low,2,1,3,Yes,1711.0,1464.0,1810.0,2233.0,1337.0
10936,10937,No,Cash Back,Postcard,Low,1,No,Low,1,1,4,Yes,994.0,1731.0,1449.0,790.0,6.0
10937,10938,No,Cash Back,Letter,High,1,No,Low,2,1,4,Yes,840.75,1367.0,1133.0,532.0,331.0
10938,10939,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,No,1058.0,345.0,1211.0,1758.0,918.0
10939,10940,No,Air Miles,Letter,Medium,1,No,High,2,2,3,Yes,992.5,337.0,1146.0,872.0,1615.0
10940,10941,No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,998.5,366.0,859.0,1084.0,1685.0
10941,10942,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,835.0,1539.0,1185.0,600.0,16.0
10942,10943,No,Air Miles,Postcard,Low,2,No,Medium,2,1,2,Yes,803.25,880.0,739.0,708.0,886.0
10943,10944,No,Points,Postcard,High,1,No,Medium,3,1,3,No,755.75,830.0,813.0,592.0,788.0
10944,10945,No,Points,Postcard,Low,1,No,Low,2,1,5,Yes,1250.0,1470.0,1782.0,847.0,901.0
10945,10946,No,Points,Letter,High,1,No,High,1,1,3,No,308.75,324.0,63.0,399.0,449.0
10946,10947,No,Points,Postcard,Medium,1,Yes,Low,2,1,5,No,978.25,1937.0,1221.0,683.0,72.0
10947,10948,No,Cash Back,Letter,High,2,No,High,1,1,2,No,1175.75,1591.0,1225.0,1211.0,676.0
10948,10949,Yes,Cash Back,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,1141.25,393.0,1717.0,1792.0,663.0
10949,10950,No,Air Miles,Postcard,Low,2,No,Low,1,1,3,Yes,1441.75,937.0,1680.0,1870.0,1280.0
10950,10951,No,Cash Back,Postcard,Low,1,No,High,2,1,3,No,679.25,567.0,645.0,969.0,536.0
10951,10952,No,Air Miles,Letter,Medium,2,No,High,1,1,4,Yes,1018.25,1781.0,1440.0,520.0,332.0
10952,10953,No,Points,Letter,Low,2,Yes,Low,2,1,5,Yes,843.25,955.0,704.0,746.0,968.0
10953,10954,No,Points,Letter,High,1,No,Low,2,1,4,Yes,939.5,30.0,1212.0,1840.0,676.0
10954,10955,No,Cash Back,Letter,High,1,No,Medium,2,1,6,Yes,1078.75,1837.0,1472.0,582.0,424.0
10955,10956,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,Yes,229.25,402.0,272.0,193.0,50.0
10956,10957,No,Air Miles,Letter,Medium,1,Yes,Medium,3,1,3,No,1162.5,1050.0,804.0,1124.0,1672.0
10957,10958,No,Cash Back,Letter,Medium,1,No,Low,2,1,3,No,954.25,343.0,718.0,891.0,1865.0
10958,10959,No,Air Miles,Letter,Medium,2,No,High,2,1,4,Yes,847.5,735.0,870.0,859.0,926.0
10959,10960,No,Air Miles,Postcard,Medium,1,No,Low,3,2,1,Yes,1182.0,1613.0,1499.0,623.0,993.0
10960,10961,No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,1270.75,912.0,904.0,1154.0,2113.0
10961,10962,No,Points,Postcard,Medium,1,No,Medium,1,1,6,Yes,220.25,229.0,428.0,192.0,32.0
10962,10963,No,Cash Back,Postcard,High,2,No,Low,2,1,4,Yes,232.25,88.0,336.0,250.0,255.0
10963,10964,No,Cash Back,Letter,Medium,1,No,High,1,1,6,Yes,923.75,573.0,1210.0,1214.0,698.0
10964,10965,No,Air Miles,Postcard,Medium,2,No,Low,2,1,4,Yes,645.0,535.0,660.0,541.0,844.0
10965,10966,Yes,Air Miles,Letter,Low,1,No,Medium,1,1,3,No,1280.5,414.0,1652.0,1988.0,1068.0
10966,10967,No,Air Miles,Letter,Medium,1,No,Low,3,1,2,Yes,688.25,715.0,768.0,645.0,625.0
